user_seq,id_usuario,pais_residencia,cidade_residencia,latitude_base,longitude_base,perfil,device_principal,ticket_medio,renda_faixa,criado_em
2249,user_02249,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-03-30
2250,user_02250,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-03-31
2251,user_02251,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-01
2252,user_02252,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-02
2253,user_02253,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-04-03
2254,user_02254,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,mobile,420,MEDIA_ALTA,2024-04-04
2255,user_02255,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-04-05
2256,user_02256,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-04-06
2257,user_02257,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-07
2258,user_02258,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-08
2259,user_02259,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-04-09
2260,user_02260,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-10
2261,user_02261,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-11
2262,user_02262,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-04-12
2263,user_02263,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-13
2264,user_02264,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-14
2265,user_02265,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-04-15
2266,user_02266,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-04-16
2267,user_02267,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-17
2268,user_02268,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-04-18
2269,user_02269,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-04-19
2270,user_02270,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-04-20
2271,user_02271,US,New York,40.7128,-74.0060,PADRAO,web,120,MEDIA,2024-04-21
2272,user_02272,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-04-22
2273,user_02273,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-04-23
2274,user_02274,US,New York,40.7128,-74.0060,PADRAO,web,120,MEDIA,2024-04-24
2275,user_02275,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-04-25
2276,user_02276,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-04-26
2277,user_02277,US,New York,40.7128,-74.0060,CORPORATIVO,web,420,MEDIA_ALTA,2024-04-27
2278,user_02278,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2024-04-28
2279,user_02279,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2024-04-29
2280,user_02280,GB,London,51.5074,-0.1278,PADRAO,web,120,MEDIA,2024-04-30
2281,user_02281,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2024-05-01
2282,user_02282,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2024-05-02
2283,user_02283,FR,Paris,48.8566,2.3522,PADRAO,web,120,MEDIA,2024-05-03
2284,user_02284,FR,Paris,48.8566,2.3522,PADRAO,mobile,120,MEDIA,2024-05-04
2285,user_02285,FR,Paris,48.8566,2.3522,PADRAO,mobile,120,MEDIA,2024-05-05
2286,user_02286,FR,Paris,48.8566,2.3522,PADRAO,web,120,MEDIA,2024-05-06
2287,user_02287,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2024-05-07
2288,user_02288,DE,Berlin,52.5200,13.4050,VIAJANTE,mobile,260,MEDIA,2024-05-08
2289,user_02289,DE,Berlin,52.5200,13.4050,PADRAO,web,120,MEDIA,2024-05-09
2290,user_02290,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2024-05-10
2291,user_02291,JP,Tokyo,35.6762,139.6503,PADRAO,mobile,120,MEDIA,2024-05-11
2292,user_02292,JP,Tokyo,35.6762,139.6503,PADRAO,web,120,MEDIA,2024-05-12
2293,user_02293,JP,Tokyo,35.6762,139.6503,PADRAO,mobile,120,MEDIA,2024-05-13
2294,user_02294,CA,Toronto,43.6532,-79.3832,PADRAO,mobile,120,MEDIA,2024-05-14
2295,user_02295,CA,Toronto,43.6532,-79.3832,PADRAO,web,120,MEDIA,2024-05-15
2296,user_02296,CA,Toronto,43.6532,-79.3832,PADRAO,mobile,120,MEDIA,2024-05-16
2297,user_02297,AU,Sydney,-33.8688,151.2093,PADRAO,mobile,120,MEDIA,2024-05-17
2298,user_02298,AU,Sydney,-33.8688,151.2093,PADRAO,web,120,MEDIA,2024-05-18
2299,user_02299,AU,Sydney,-33.8688,151.2093,VIAJANTE,mobile,260,MEDIA,2024-05-19
2300,user_02300,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,mobile,420,MEDIA_ALTA,2024-05-20
2301,user_02301,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-05-21
2302,user_02302,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-05-22
2303,user_02303,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-05-23
2304,user_02304,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-05-24
2305,user_02305,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-05-25
2306,user_02306,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-05-26
2307,user_02307,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-05-27
2308,user_02308,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-05-28
2309,user_02309,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-05-29
2310,user_02310,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,web,260,MEDIA,2024-05-30
2311,user_02311,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-05-31
2312,user_02312,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-01
2313,user_02313,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-06-02
2314,user_02314,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-03
2315,user_02315,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-04
2316,user_02316,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-06-05
2317,user_02317,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-06
2318,user_02318,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-07
2319,user_02319,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-06-08
2320,user_02320,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-09
2321,user_02321,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-06-10
2322,user_02322,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-06-11
2323,user_02323,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,mobile,420,MEDIA_ALTA,2024-06-12
2324,user_02324,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-13
2325,user_02325,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-06-14
2326,user_02326,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-15
2327,user_02327,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-16
2328,user_02328,BR,Sao Paulo,-23.5505,-46.6333,ALTO_VALOR,web,850,ALTA,2024-06-17
2329,user_02329,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-18
2330,user_02330,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-19
2331,user_02331,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-06-20
2332,user_02332,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-06-21
2333,user_02333,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-22
2334,user_02334,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-06-23
2335,user_02335,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-24
2336,user_02336,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-25
2337,user_02337,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-06-26
2338,user_02338,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-27
2339,user_02339,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-28
2340,user_02340,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-06-29
2341,user_02341,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-06-30
2342,user_02342,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-01
2343,user_02343,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,web,260,MEDIA,2024-07-02
2344,user_02344,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-03
2345,user_02345,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-04
2346,user_02346,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,web,420,MEDIA_ALTA,2024-07-05
2347,user_02347,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-06
2348,user_02348,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-07
2349,user_02349,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-07-08
2350,user_02350,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-09
2351,user_02351,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-10
2352,user_02352,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-07-11
2353,user_02353,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-12
2354,user_02354,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-07-13
2355,user_02355,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-07-14
2356,user_02356,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-15
2357,user_02357,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-16
2358,user_02358,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-07-17
2359,user_02359,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-18
2360,user_02360,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-19
2361,user_02361,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-07-20
2362,user_02362,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-21
2363,user_02363,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-22
2364,user_02364,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-07-23
2365,user_02365,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-07-24
2366,user_02366,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-25
2367,user_02367,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-07-26
2368,user_02368,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-27
2369,user_02369,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,mobile,420,MEDIA_ALTA,2024-07-28
2370,user_02370,US,New York,40.7128,-74.0060,PADRAO,web,120,MEDIA,2024-07-29
2371,user_02371,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-07-30
2372,user_02372,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-07-31
2373,user_02373,US,New York,40.7128,-74.0060,PADRAO,web,120,MEDIA,2024-08-01
2374,user_02374,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-08-02
2375,user_02375,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-08-03
2376,user_02376,US,New York,40.7128,-74.0060,VIAJANTE,web,260,MEDIA,2024-08-04
2377,user_02377,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-08-05
2378,user_02378,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2024-08-06
2379,user_02379,GB,London,51.5074,-0.1278,PADRAO,web,120,MEDIA,2024-08-07
2380,user_02380,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2024-08-08
2381,user_02381,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2024-08-09
2382,user_02382,GB,London,51.5074,-0.1278,PADRAO,web,120,MEDIA,2024-08-10
2383,user_02383,FR,Paris,48.8566,2.3522,PADRAO,mobile,120,MEDIA,2024-08-11
2384,user_02384,FR,Paris,48.8566,2.3522,PADRAO,mobile,120,MEDIA,2024-08-12
2385,user_02385,FR,Paris,48.8566,2.3522,PADRAO,web,120,MEDIA,2024-08-13
2386,user_02386,FR,Paris,48.8566,2.3522,PADRAO,mobile,120,MEDIA,2024-08-14
2387,user_02387,DE,Berlin,52.5200,13.4050,VIAJANTE,mobile,260,MEDIA,2024-08-15
2388,user_02388,DE,Berlin,52.5200,13.4050,PADRAO,web,120,MEDIA,2024-08-16
2389,user_02389,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2024-08-17
2390,user_02390,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2024-08-18
2391,user_02391,JP,Tokyo,35.6762,139.6503,PADRAO,web,120,MEDIA,2024-08-19
2392,user_02392,JP,Tokyo,35.6762,139.6503,CORPORATIVO,mobile,420,MEDIA_ALTA,2024-08-20
2393,user_02393,JP,Tokyo,35.6762,139.6503,PADRAO,mobile,120,MEDIA,2024-08-21
2394,user_02394,CA,Toronto,43.6532,-79.3832,PADRAO,web,120,MEDIA,2024-08-22
2395,user_02395,CA,Toronto,43.6532,-79.3832,PADRAO,mobile,120,MEDIA,2024-08-23
2396,user_02396,CA,Toronto,43.6532,-79.3832,PADRAO,mobile,120,MEDIA,2024-08-24
2397,user_02397,AU,Sydney,-33.8688,151.2093,PADRAO,web,120,MEDIA,2024-08-25
2398,user_02398,AU,Sydney,-33.8688,151.2093,VIAJANTE,mobile,260,MEDIA,2024-08-26
2399,user_02399,AU,Sydney,-33.8688,151.2093,PADRAO,mobile,120,MEDIA,2024-08-27
2400,user_02400,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-08-28
2401,user_02401,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-08-29
2402,user_02402,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-08-30
2403,user_02403,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-08-31
2404,user_02404,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-01
2405,user_02405,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-02
2406,user_02406,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-09-03
2407,user_02407,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-04
2408,user_02408,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-05
2409,user_02409,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,web,260,MEDIA,2024-09-06
2410,user_02410,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-07
2411,user_02411,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-08
2412,user_02412,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-09-09
2413,user_02413,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-10
2414,user_02414,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-11
2415,user_02415,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,web,420,MEDIA_ALTA,2024-09-12
2416,user_02416,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-13
2417,user_02417,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-14
2418,user_02418,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-09-15
2419,user_02419,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-16
2420,user_02420,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-09-17
2421,user_02421,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-09-18
2422,user_02422,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-19
2423,user_02423,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-20
2424,user_02424,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-09-21
2425,user_02425,BR,Sao Paulo,-23.5505,-46.6333,ALTO_VALOR,mobile,850,ALTA,2024-09-22
2426,user_02426,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-23
2427,user_02427,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-09-24
2428,user_02428,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-25
2429,user_02429,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-26
2430,user_02430,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-09-27
2431,user_02431,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-09-28
2432,user_02432,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-29
2433,user_02433,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-09-30
2434,user_02434,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-10-01
2435,user_02435,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-10-02
2436,user_02436,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-10-03
2437,user_02437,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-10-04
2438,user_02438,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,mobile,420,MEDIA_ALTA,2024-10-05
2439,user_02439,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-10-06
2440,user_02440,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-10-07
2441,user_02441,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-10-08
2442,user_02442,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,web,260,MEDIA,2024-10-09
2443,user_02443,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-10-10
2444,user_02444,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-10-11
2445,user_02445,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-10-12
2446,user_02446,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-10-13
2447,user_02447,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-10-14
2448,user_02448,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-10-15
2449,user_02449,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-10-16
2450,user_02450,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-10-17
2451,user_02451,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-10-18
2452,user_02452,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-10-19
2453,user_02453,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-10-20
2454,user_02454,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-10-21
2455,user_02455,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-10-22
2456,user_02456,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-10-23
2457,user_02457,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-10-24
2458,user_02458,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-10-25
2459,user_02459,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-10-26
2460,user_02460,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-10-27
2461,user_02461,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,mobile,420,MEDIA_ALTA,2024-10-28
2462,user_02462,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-10-29
2463,user_02463,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-10-30
2464,user_02464,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-10-31
2465,user_02465,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-01
2466,user_02466,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-11-02
2467,user_02467,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-03
2468,user_02468,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-04
2469,user_02469,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-11-05
2470,user_02470,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-11-06
2471,user_02471,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-11-07
2472,user_02472,US,New York,40.7128,-74.0060,PADRAO,web,120,MEDIA,2024-11-08
2473,user_02473,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-11-09
2474,user_02474,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-11-10
2475,user_02475,US,New York,40.7128,-74.0060,VIAJANTE,web,260,MEDIA,2024-11-11
2476,user_02476,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-11-12
2477,user_02477,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-11-13
2478,user_02478,GB,London,51.5074,-0.1278,PADRAO,web,120,MEDIA,2024-11-14
2479,user_02479,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2024-11-15
2480,user_02480,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2024-11-16
2481,user_02481,GB,London,51.5074,-0.1278,PADRAO,web,120,MEDIA,2024-11-17
2482,user_02482,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2024-11-18
2483,user_02483,FR,Paris,48.8566,2.3522,PADRAO,mobile,120,MEDIA,2024-11-19
2484,user_02484,FR,Paris,48.8566,2.3522,CORPORATIVO,web,420,MEDIA_ALTA,2024-11-20
2485,user_02485,FR,Paris,48.8566,2.3522,PADRAO,mobile,120,MEDIA,2024-11-21
2486,user_02486,FR,Paris,48.8566,2.3522,VIAJANTE,mobile,260,MEDIA,2024-11-22
2487,user_02487,DE,Berlin,52.5200,13.4050,PADRAO,web,120,MEDIA,2024-11-23
2488,user_02488,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2024-11-24
2489,user_02489,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2024-11-25
2490,user_02490,DE,Berlin,52.5200,13.4050,PADRAO,web,120,MEDIA,2024-11-26
2491,user_02491,JP,Tokyo,35.6762,139.6503,PADRAO,mobile,120,MEDIA,2024-11-27
2492,user_02492,JP,Tokyo,35.6762,139.6503,PADRAO,mobile,120,MEDIA,2024-11-28
2493,user_02493,JP,Tokyo,35.6762,139.6503,PADRAO,web,120,MEDIA,2024-11-29
2494,user_02494,CA,Toronto,43.6532,-79.3832,PADRAO,mobile,120,MEDIA,2024-11-30
2495,user_02495,CA,Toronto,43.6532,-79.3832,PADRAO,mobile,120,MEDIA,2024-12-01
2496,user_02496,CA,Toronto,43.6532,-79.3832,PADRAO,web,120,MEDIA,2024-12-02
2497,user_02497,AU,Sydney,-33.8688,151.2093,VIAJANTE,mobile,260,MEDIA,2024-12-03
2498,user_02498,AU,Sydney,-33.8688,151.2093,PADRAO,mobile,120,MEDIA,2024-12-04
2499,user_02499,AU,Sydney,-33.8688,151.2093,PADRAO,web,120,MEDIA,2024-12-05
2500,user_02500,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-06
2501,user_02501,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-07
2502,user_02502,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-12-08
2503,user_02503,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-09
2504,user_02504,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-10
2505,user_02505,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-12-11
2506,user_02506,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-12
